id_nodo,tipo,nombre,id_indicador,id_proyecto,id_fragmento,campo_origen,idioma,texto
"COAUTOR::ong, kanyin liane",COAUTOR,"Ong, Kanyin Liane",,,,,,
"COAUTOR::aali, amirali",COAUTOR,"Aali, Amirali",,,,,,
"COAUTOR::ababneh, hazim s.",COAUTOR,"Ababneh, Hazim S.",,,,,,
"COAUTOR::abate, yohannes habtegiorgis",COAUTOR,"Abate, Yohannes Habtegiorgis",,,,,,
"COAUTOR::abbafati, cristiana",COAUTOR,"Abbafati, Cristiana",,,,,,
"COAUTOR::abbasgholizadeh, rouzbeh",COAUTOR,"Abbasgholizadeh, Rouzbeh",,,,,,
"COAUTOR::abbasian, mohammadreza",COAUTOR,"Abbasian, Mohammadreza",,,,,,
"COAUTOR::abbasi-kangevari, mohsen",COAUTOR,"Abbasi-Kangevari, Mohsen",,,,,,
"COAUTOR::abbastabar, hedayat",COAUTOR,"Abbastabar, Hedayat",,,,,,
"COAUTOR::abd elhafeez, samar",COAUTOR,"Abd ElHafeez, Samar",,,,,,
"COAUTOR::abdelmasseh, michael",COAUTOR,"Abdelmasseh, Michael",,,,,,
"COAUTOR::abd-elsalam, sherief",COAUTOR,"Abd-Elsalam, Sherief",,,,,,
"COAUTOR::abdelwahab, ahmed",COAUTOR,"Abdelwahab, Ahmed",,,,,,
"COAUTOR::abdollahi, mohammad",COAUTOR,"Abdollahi, Mohammad",,,,,,
"COAUTOR::abdollahifar, mohammad amin",COAUTOR,"Abdollahifar, Mohammad Amin",,,,,,
"COAUTOR::abdoun, meriem",COAUTOR,"Abdoun, Meriem",,,,,,
"COAUTOR::abdulah, deldar morad",COAUTOR,"Abdulah, Deldar Morad",,,,,,
"COAUTOR::abdullahi, auwal",COAUTOR,"Abdullahi, Auwal",,,,,,
"COAUTOR::abebe, mesfin",COAUTOR,"Abebe, Mesfin",,,,,,
"COAUTOR::abebe, samrawit shawel",COAUTOR,"Abebe, Samrawit Shawel",,,,,,
"COAUTOR::abedi, aidin",COAUTOR,"Abedi, Aidin",,,,,,
"COAUTOR::abegaz, kedir hussein",COAUTOR,"Abegaz, Kedir Hussein",,,,,,
"COAUTOR::abhilash, e. s.",COAUTOR,"Abhilash, E. S.",,,,,,
"COAUTOR::abidi, hassan",COAUTOR,"Abidi, Hassan",,,,,,
"COAUTOR::abiodun, olumide",COAUTOR,"Abiodun, Olumide",,,,,,
"COAUTOR::aboagye, richard gyan",COAUTOR,"Aboagye, Richard Gyan",,,,,,
"COAUTOR::abolhassani, hassan",COAUTOR,"Abolhassani, Hassan",,,,,,
"COAUTOR::abolmaali, meysam",COAUTOR,"Abolmaali, Meysam",,,,,,
"COAUTOR::abouzid, mohamed",COAUTOR,"Abouzid, Mohamed",,,,,,
"COAUTOR::aboye, girma beressa",COAUTOR,"Aboye, Girma Beressa",,,,,,
"COAUTOR::abreu, lucas guimaraes",COAUTOR,"Abreu, Lucas Guimaraes",,,,,,
"COAUTOR::abrha, woldu aberhe",COAUTOR,"Abrha, Woldu Aberhe",,,,,,
"COAUTOR::abtahi, dariush",COAUTOR,"Abtahi, Dariush",,,,,,
"COAUTOR::abu rumeileh, samir",COAUTOR,"Abu Rumeileh, Samir",,,,,,
"COAUTOR::abualruz, hasan",COAUTOR,"Abualruz, Hasan",,,,,,
"COAUTOR::abubakar, bilyaminu",COAUTOR,"Abubakar, Bilyaminu",,,,,,
"COAUTOR::abu-gharbieh, eman",COAUTOR,"Abu-Gharbieh, Eman",,,,,,
"COAUTOR::abu-rmeileh, niveen me",COAUTOR,"Abu-Rmeileh, Niveen Me",,,,,,
"COAUTOR::aburuz, salahdein",COAUTOR,"Aburuz, Salahdein",,,,,,
"COAUTOR::abu-zaid, ahmed",COAUTOR,"Abu-Zaid, Ahmed",,,,,,
"COAUTOR::accrombessi, manfred mario kokou",COAUTOR,"Accrombessi, Manfred Mario Kokou",,,,,,
"COAUTOR::adal, tadele girum",COAUTOR,"Adal, Tadele Girum",,,,,,
"COAUTOR::adamu, abdu a.",COAUTOR,"Adamu, Abdu A.",,,,,,
"COAUTOR::addo, isaac yeboah",COAUTOR,"Addo, Isaac Yeboah",,,,,,
"COAUTOR::addolorato, giovanni",COAUTOR,"Addolorato, Giovanni",,,,,,
"COAUTOR::adebiyi, akindele olupelumi",COAUTOR,"Adebiyi, Akindele Olupelumi",,,,,,
"COAUTOR::adekanmbi, victor",COAUTOR,"Adekanmbi, Victor",,,,,,
"COAUTOR::adepoju, abiola victor",COAUTOR,"Adepoju, Abiola Victor",,,,,,
"COAUTOR::adetunji, charles oluwaseun",COAUTOR,"Adetunji, Charles Oluwaseun",,,,,,
"COAUTOR::adetunji, juliana bunmi",COAUTOR,"Adetunji, Juliana Bunmi",,,,,,
"COAUTOR::adeyeoluwa, temitayo esther",COAUTOR,"Adeyeoluwa, Temitayo Esther",,,,,,
"COAUTOR::adeyinka, daniel adedayo",COAUTOR,"Adeyinka, Daniel Adedayo",,,,,,
"COAUTOR::adeyomoye, olorunsola israel",COAUTOR,"Adeyomoye, Olorunsola Israel",,,,,,
"COAUTOR::admass, biruk adie",COAUTOR,"Admass, Biruk Adie",,,,,,
"COAUTOR::adnani, qorinah estiningtyas sakilah",COAUTOR,"Adnani, Qorinah Estiningtyas Sakilah",,,,,,
"COAUTOR::adra, saryia",COAUTOR,"Adra, Saryia",,,,,,
"COAUTOR::afolabi, aanuoluwapo adeyimika",COAUTOR,"Afolabi, Aanuoluwapo Adeyimika",,,,,,
"COAUTOR::afzal, muhammad sohail",COAUTOR,"Afzal, Muhammad Sohail",,,,,,
"COAUTOR::afzal, saira",COAUTOR,"Afzal, Saira",,,,,,
"COAUTOR::agampodi, suneth buddhika",COAUTOR,"Agampodi, Suneth Buddhika",,,,,,
"COAUTOR::agasthi, pradyumna",COAUTOR,"Agasthi, Pradyumna",,,,,,
"COAUTOR::aggarwal, manik",COAUTOR,"Aggarwal, Manik",,,,,,
"COAUTOR::aghamiri, shahin",COAUTOR,"Aghamiri, Shahin",,,,,,
"COAUTOR::agide, feleke doyore",COAUTOR,"Agide, Feleke Doyore",,,,,,
"COAUTOR::agodi, antonella",COAUTOR,"Agodi, Antonella",,,,,,
"COAUTOR::agrawal, anurag",COAUTOR,"Agrawal, Anurag",,,,,,
"COAUTOR::agyemang-duah, williams",COAUTOR,"Agyemang-Duah, Williams",,,,,,
"COAUTOR::ahinkorah, bright opoku",COAUTOR,"Ahinkorah, Bright Opoku",,,,,,
"COAUTOR::ahmad, aqeel",COAUTOR,"Ahmad, Aqeel",,,,,,
"COAUTOR::ahmad, danish",COAUTOR,"Ahmad, Danish",,,,,,
"COAUTOR::ahmad, firdos",COAUTOR,"Ahmad, Firdos",,,,,,
"COAUTOR::ahmad, muayyad m.",COAUTOR,"Ahmad, Muayyad M.",,,,,,
"COAUTOR::ahmad, sajjad",COAUTOR,"Ahmad, Sajjad",,,,,,
"COAUTOR::ahmad, shahzaib",COAUTOR,"Ahmad, Shahzaib",,,,,,
"COAUTOR::ahmad, tauseef",COAUTOR,"Ahmad, Tauseef",,,,,,
"COAUTOR::ahmadi, keivan",COAUTOR,"Ahmadi, Keivan",,,,,,
"COAUTOR::ahmadzade, amir mahmoud",COAUTOR,"Ahmadzade, Amir Mahmoud",,,,,,
"COAUTOR::ahmed, ali",COAUTOR,"Ahmed, Ali",,,,,,
"COAUTOR::ahmed, ayman",COAUTOR,"Ahmed, Ayman",,,,,,
"COAUTOR::ahmed, haroon",COAUTOR,"Ahmed, Haroon",,,,,,
"COAUTOR::ahmed, luai a.",COAUTOR,"Ahmed, Luai A.",,,,,,
"COAUTOR::ahmed, mehrunnisha sharif",COAUTOR,"Ahmed, Mehrunnisha Sharif",,,,,,
"COAUTOR::ahmed, meqdad saleh",COAUTOR,"Ahmed, Meqdad Saleh",,,,,,
"COAUTOR::ahmed, muktar beshir",COAUTOR,"Ahmed, Muktar Beshir",,,,,,
"COAUTOR::ahmed, syed anees",COAUTOR,"Ahmed, Syed Anees",,,,,,
"COAUTOR::ajami, marjan",COAUTOR,"Ajami, Marjan",,,,,,
"COAUTOR::aji, budi",COAUTOR,"Aji, Budi",,,,,,
"COAUTOR::akara, essona matatom",COAUTOR,"Akara, Essona Matatom",,,,,,
"COAUTOR::akbarialiabad, hossein",COAUTOR,"Akbarialiabad, Hossein",,,,,,
"COAUTOR::akinosoglou, karolina",COAUTOR,"Akinosoglou, Karolina",,,,,,
"COAUTOR::akinyemiju, tomi",COAUTOR,"Akinyemiju, Tomi",,,,,,
"COAUTOR::akkaif, mohammed ahmed",COAUTOR,"Akkaif, Mohammed Ahmed",,,,,,
"COAUTOR::akyirem, samuel",COAUTOR,"Akyirem, Samuel",,,,,,
"COAUTOR::al hamad, hanadi",COAUTOR,"Al Hamad, Hanadi",,,,,,
"COAUTOR::al hasan, syed mahfuz",COAUTOR,"Al Hasan, Syed Mahfuz",,,,,,
"COAUTOR::alahdab, fares",COAUTOR,"Alahdab, Fares",,,,,,
"COAUTOR::alalalmeh, samer o.",COAUTOR,"Alalalmeh, Samer O.",,,,,,
"COAUTOR::alalwan, tariq a.",COAUTOR,"Alalwan, Tariq A.",,,,,,
"COAUTOR::al-aly, ziyad",COAUTOR,"Al-Aly, Ziyad",,,,,,
AFILIACION::school of medicine and psychology,AFILIACION,School of Medicine and Psychology,,,,,,
AFILIACION::university of medical sciences,AFILIACION,University of Medical Sciences,,,,,,
AFILIACION::abasyn university,AFILIACION,Abasyn University,,,,,,
AFILIACION::university general hospital of patras,AFILIACION,University General Hospital of Patras,,,,,,
AFILIACION::public health foundation of india,AFILIACION,Public Health Foundation of India,,,,,,
AFILIACION::jhpiego corporation,AFILIACION,Jhpiego Corporation,,,,,,
AFILIACION::babcock university,AFILIACION,Babcock University,,,,,,
AFILIACION::school of pharmacy,AFILIACION,School of Pharmacy,,,,,,
AFILIACION::advanced diagnostic and interventional radiology research center,AFILIACION,Advanced Diagnostic and Interventional Radiology Research Center,,,,,,
AFILIACION::the institute of pharmaceutical sciences (tips),AFILIACION,The Institute of Pharmaceutical Sciences (TIPS),,,,,,
AFILIACION::research center for immunodeficiencies,AFILIACION,Research Center for Immunodeficiencies,,,,,,
AFILIACION::non-communicable diseases research center,AFILIACION,Non-Communicable Diseases Research Center,,,,,,
"AFILIACION::university of health and allied sciences, ghana",AFILIACION,"University of Health and Allied Sciences, Ghana",,,,,,
AFILIACION::ashoka university,AFILIACION,Ashoka University,,,,,,
AFILIACION::majmaah university,AFILIACION,Majmaah University,,,,,,
AFILIACION::shaqra university,AFILIACION,Shaqra University,,,,,,
AFILIACION::aksum university,AFILIACION,Aksum University,,,,,,
AFILIACION::wachemo university,AFILIACION,Wachemo University,,,,,,
AFILIACION::wolkite university,AFILIACION,Wolkite University,,,,,,
AFILIACION::madda walabu university,AFILIACION,Madda Walabu University,,,,,,
AFILIACION::dilla university,AFILIACION,Dilla University,,,,,,
AFILIACION::osun state university,AFILIACION,Osun State University,,,,,,
AFILIACION::alfaisal university,AFILIACION,Alfaisal University,,,,,,
AFILIACION::ucsi university,AFILIACION,UCSI University,,,,,,
AFILIACION::institute for health metrics and evaluation,AFILIACION,Institute for Health Metrics and Evaluation,,,,,,
AFILIACION::comsats university islamabad,AFILIACION,COMSATS University Islamabad,,,,,,
AFILIACION::nigerian institute of medical research,AFILIACION,Nigerian Institute of Medical Research,,,,,,
AFILIACION::cancer institute nsw,AFILIACION,Cancer Institute NSW,,,,,,
AFILIACION::university of duhok,AFILIACION,University of Duhok,,,,,,
AFILIACION::university of gondar,AFILIACION,University of Gondar,,,,,,
"AFILIACION::sree narayana guru college, chelannur",AFILIACION,"Sree Narayana Guru College, Chelannur",,,,,,
AFILIACION::rajarata university of sri lanka,AFILIACION,Rajarata University of Sri Lanka,,,,,,
AFILIACION::fondazione policlinico universitario agostino gemelli irccs,AFILIACION,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,,,,,,
AFILIACION::rumailah hospital,AFILIACION,Rumailah Hospital,,,,,,
AFILIACION::hamad medical corporation,AFILIACION,Hamad Medical Corporation,,,,,,
AFILIACION::birzeit university,AFILIACION,Birzeit University,,,,,,
AFILIACION::institute of endemic diseases sudan,AFILIACION,Institute of Endemic Diseases Sudan,,,,,,
AFILIACION::haramaya university,AFILIACION,Haramaya University,,,,,,
AFILIACION::jimma university,AFILIACION,Jimma University,,,,,,
AFILIACION::ajman university,AFILIACION,Ajman University,,,,,,
AFILIACION::university of management and technology lahore,AFILIACION,University of Management and Technology Lahore,,,,,,
AFILIACION::universitas jenderal soedirman,AFILIACION,Universitas Jenderal Soedirman,,,,,,
AFILIACION::universitas padjadjaran,AFILIACION,Universitas Padjadjaran,,,,,,
AFILIACION::poznan university of medical sciences,AFILIACION,Poznan University of Medical Sciences,,,,,,
AFILIACION::lebanese american university,AFILIACION,Lebanese American University,,,,,,
AFILIACION::universite ferhat abbas setif 1,AFILIACION,Université Ferhat Abbas Sétif 1,,,,,,
"AFILIACION::international vaccine institute, seoul",AFILIACION,"International Vaccine Institute, Seoul",,,,,,
AFILIACION::al-zaytoonah university of jordan,AFILIACION,Al-Zaytoonah University of Jordan,,,,,,
AFILIACION::the university of jordan,AFILIACION,The University of Jordan,,,,,,
AFILIACION::king edward medical university lahore,AFILIACION,King Edward Medical University Lahore,,,,,,
AFILIACION::yasuj university of medical sciences,AFILIACION,Yasuj University of Medical Sciences,,,,,,
AFILIACION::alexandria university,AFILIACION,Alexandria University,,,,,,
AFILIACION::usmanu danfodiyo university,AFILIACION,Usmanu Danfodiyo University,,,,,,
AFILIACION::sapienza universita di roma,AFILIACION,Sapienza Università di Roma,,,,,,
"AFILIACION::universita cattolica del sacro cuore, campus di roma",AFILIACION,"Università Cattolica del Sacro Cuore, Campus di Roma",,,,,,
AFILIACION::university of south australia,AFILIACION,University of South Australia,,,,,,
AFILIACION::london school of hygiene & tropical medicine,AFILIACION,London School of Hygiene & Tropical Medicine,,,,,,
AFILIACION::university of patras,AFILIACION,University of Patras,,,,,,
"AFILIACION::university of california, san diego",AFILIACION,"University of California, San Diego",,,,,,
AFILIACION::universidade federal de minas gerais,AFILIACION,Universidade Federal de Minas Gerais,,,,,,
AFILIACION::massachusetts general hospital,AFILIACION,Massachusetts General Hospital,,,,,,
AFILIACION::university of southern california,AFILIACION,University of Southern California,,,,,,
AFILIACION::university of washington school of medicine,AFILIACION,University of Washington School of Medicine,,,,,,
AFILIACION::unsw sydney,AFILIACION,UNSW Sydney,,,,,,
"AFILIACION::university of california, los angeles",AFILIACION,"University of California, Los Angeles",,,,,,
"AFILIACION::mayo clinic scottsdale-phoenix, arizona",AFILIACION,"Mayo Clinic Scottsdale-Phoenix, Arizona",,,,,,
AFILIACION::university of technology sydney,AFILIACION,University of Technology Sydney,,,,,,
AFILIACION::u.s. department of veterans affairs,AFILIACION,U.S. Department of Veterans Affairs,,,,,,
AFILIACION::universitat basel,AFILIACION,Universität Basel,,,,,,
AFILIACION::washington university school of medicine in st. louis,AFILIACION,Washington University School of Medicine in St. Louis,,,,,,
AFILIACION::cleveland clinic foundation,AFILIACION,Cleveland Clinic Foundation,,,,,,
AFILIACION::the brody school of medicine,AFILIACION,The Brody School of Medicine,,,,,,
AFILIACION::university of missouri school of medicine,AFILIACION,University of Missouri School of Medicine,,,,,,
"AFILIACION::university college hospital, ibadan",AFILIACION,"University College Hospital, Ibadan",,,,,,
AFILIACION::john sealy school of medicine,AFILIACION,John Sealy School of Medicine,,,,,,
AFILIACION::queen's university,AFILIACION,Queen's University,,,,,,
"AFILIACION::national nutrition and food technology research institute, shahid beheshti university of medical sciences",AFILIACION,"National Nutrition and Food Technology Research Institute, Shahid Beheshti University of Medical Sciences",,,,,,
AFILIACION::university of saskatchewan,AFILIACION,University of Saskatchewan,,,,,,
AFILIACION::keck school of medicine of usc,AFILIACION,Keck School of Medicine of USC,,,,,,
AFILIACION::imperial college london,AFILIACION,Imperial College London,,,,,,
AFILIACION::martin-luther-universitat halle-wittenberg,AFILIACION,Martin-Luther-Universität Halle-Wittenberg,,,,,,
AFILIACION::unsw medicine,AFILIACION,UNSW Medicine,,,,,,
AFILIACION::fudan university,AFILIACION,Fudan University,,,,,,
AFILIACION::the hong kong polytechnic university,AFILIACION,The Hong Kong Polytechnic University,,,,,,
AFILIACION::united arab emirates university,AFILIACION,United Arab Emirates University,,,,,,
AFILIACION::yale school of nursing,AFILIACION,Yale School of Nursing,,,,,,
AFILIACION::yakn dogu universitesi,AFILIACION,Yakın Doğu Üniversitesi,,,,,,
AFILIACION::university of ibadan,AFILIACION,University of Ibadan,,,,,,
AFILIACION::southeast university,AFILIACION,Southeast University,,,,,,
AFILIACION::duke university school of medicine,AFILIACION,Duke University School of Medicine,,,,,,
AFILIACION::joan c. edwards school of medicine,AFILIACION,Joan C. Edwards School of Medicine,,,,,,
AFILIACION::bayero university,AFILIACION,Bayero University,,,,,,
"AFILIACION::universita degli studi di catania, scuola di medicina",AFILIACION,"Università degli Studi di Catania, Scuola di Medicina",,,,,,
AFILIACION::harvard medical school,AFILIACION,Harvard Medical School,,,,,,
AFILIACION::baylor college of medicine,AFILIACION,Baylor College of Medicine,,,,,,
AFILIACION::university of tennessee health science center,AFILIACION,University of Tennessee Health Science Center,,,,,,
AFILIACION::stellenbosch university,AFILIACION,Stellenbosch University,,,,,,
"AFILIACION::mashhad university of medical sciences, school of medicine",AFILIACION,"Mashhad University of Medical Sciences, School of Medicine",,,,,,
AFILIACION::mashhad university of medical sciences,AFILIACION,Mashhad University of Medical Sciences,,,,,,
AFILIACION::faculty of medicine,AFILIACION,Faculty of Medicine,,,,,,
AFILIACION::university of bahrain,AFILIACION,University of Bahrain,,,,,,
AFILIACION::ministry of health,AFILIACION,Ministry of Health,,,,,,
AFILIACION::mcwilliams school of biomedical informatics,AFILIACION,McWilliams School of Biomedical Informatics,,,,,,
AFILIACION::clinical sciences department,AFILIACION,Clinical Sciences Department,,,,,,
AFILIACION::aleta wondo hospital,AFILIACION,Aleta Wondo Hospital,,,,,,
AFILIACION::edo state university uzairue,AFILIACION,Edo State University Uzairue,,,,,,
AFILIACION::clinical research institute of benin (ircb),AFILIACION,Clinical Research Institute of Benin (IRCB),,,,,,
AFILIACION::khatam alanbia hospital,AFILIACION,Khatam Alanbia Hospital,,,,,,
AFILIACION::adolescent friendly research initiative and care,AFILIACION,Adolescent Friendly Research Initiative and Care,,,,,,
AFILIACION::federal ministry of health,AFILIACION,Federal Ministry of Health,,,,,,
AFILIACION::shefa neuroscience research center,AFILIACION,Shefa Neuroscience Research Center,,,,,,
AFILIACION::king edward memorial hospital,AFILIACION,King Edward Memorial Hospital,,,,,,
AFILIACION::riphah institute of pharmaceutical sciences,AFILIACION,Riphah Institute of Pharmaceutical Sciences,,,,,,
AFILIACION::college of medicine,AFILIACION,College of Medicine,,,,,,
AFILIACION::conservation south africa,AFILIACION,Conservation South Africa,,,,,,
AFILIACION::miami cancer institute,AFILIACION,Miami Cancer Institute,,,,,,
AFILIACION::institute of public health,AFILIACION,Institute of Public Health,,,,,,
PAIS::australia,PAIS,Australia,,,,,,
PAIS::nigeria,PAIS,Nigeria,,,,,,
PAIS::pakistan,PAIS,Pakistan,,,,,,
PAIS::greece,PAIS,Greece,,,,,,
PAIS::india,PAIS,India,,,,,,
PAIS::united states,PAIS,United States,,,,,,
PAIS::iran,PAIS,Iran,,,,,,
PAIS::ghana,PAIS,Ghana,,,,,,
PAIS::saudi arabia,PAIS,Saudi Arabia,,,,,,
PAIS::ethiopia,PAIS,Ethiopia,,,,,,
PAIS::malaysia,PAIS,Malaysia,,,,,,
PAIS::iraq,PAIS,Iraq,,,,,,
PAIS::sri lanka,PAIS,Sri Lanka,,,,,,
PAIS::italy,PAIS,Italy,,,,,,
PAIS::qatar,PAIS,Qatar,,,,,,
PAIS::palestine,PAIS,Palestine,,,,,,
PAIS::sudan,PAIS,Sudan,,,,,,
PAIS::united arab emirates,PAIS,United Arab Emirates,,,,,,
PAIS::indonesia,PAIS,Indonesia,,,,,,
PAIS::poland,PAIS,Poland,,,,,,
PAIS::lebanon,PAIS,Lebanon,,,,,,
PAIS::algeria,PAIS,Algeria,,,,,,
PAIS::south korea,PAIS,South Korea,,,,,,
PAIS::jordan,PAIS,Jordan,,,,,,
PAIS::egypt,PAIS,Egypt,,,,,,
PAIS::united kingdom,PAIS,United Kingdom,,,,,,
PAIS::brazil,PAIS,Brazil,,,,,,
PAIS::switzerland,PAIS,Switzerland,,,,,,
PAIS::canada,PAIS,Canada,,,,,,
PAIS::germany,PAIS,Germany,,,,,,
PAIS::china,PAIS,China,,,,,,
PAIS::hong kong,PAIS,Hong Kong,,,,,,
PAIS::cyprus,PAIS,Cyprus,,,,,,
PAIS::south africa,PAIS,South Africa,,,,,,
PAIS::bahrain,PAIS,Bahrain,,,,,,
PAIS::togo,PAIS,Togo,,,,,,
PAIS::benin,PAIS,Benin,,,,,,
FINANCIADOR::united states agency for international development,FINANCIADOR,United States Agency for International Development,,,,,,
ARTICULO::2-s2.0-85156248326,ARTICULO,Factores psicológicos de los estudiantes universitarios y calidad de vida: Una revisión sistemática prepandemia [Psychological factors of university students and quality of life: A systematic review pre-pandemic],,2-s2.0-85156248326,,,,
FRAGMENTO::2-s2.0-85156248326::facultad::1,FRAGMENTO,2-s2.0-85156248326::facultad::1,,,2-s2.0-85156248326::facultad::1,facultad,desconocido,EDUCACIÓN
FRAGMENTO::2-s2.0-85156248326::programa_creacion::2,FRAGMENTO,2-s2.0-85156248326::programa_creacion::2,,,2-s2.0-85156248326::programa_creacion::2,programa_creacion,desconocido,Mega Prime Educacion
FRAGMENTO::2-s2.0-85156248326::tipo_documental::3,FRAGMENTO,2-s2.0-85156248326::tipo_documental::3,,,2-s2.0-85156248326::tipo_documental::3,tipo_documental,desconocido,ARTICLE
FRAGMENTO::2-s2.0-85156248326::investigador_docente::4,FRAGMENTO,2-s2.0-85156248326::investigador_docente::4,,,2-s2.0-85156248326::investigador_docente::4,investigador_docente,es,"De Souza Martins, Marlucio"
FRAGMENTO::2-s2.0-85156248326::anio::5,FRAGMENTO,2-s2.0-85156248326::anio::5,,,2-s2.0-85156248326::anio::5,anio,desconocido,2023
FRAGMENTO::2-s2.0-85156248326::nombre_producto::6,FRAGMENTO,2-s2.0-85156248326::nombre_producto::6,,,2-s2.0-85156248326::nombre_producto::6,nombre_producto,mixto,Factores psicológicos de los estudiantes universitarios y calidad de vida: Una revisión sistemática prepandemia [Psychological factors of university students and quality of life: A systematic review pre-pandemic]
FRAGMENTO::2-s2.0-85156248326::resumen::7,FRAGMENTO,2-s2.0-85156248326::resumen::7,,,2-s2.0-85156248326::resumen::7,resumen,mixto,"El presente trabajo es una revisión sistemática documental para el desarrollo de un marco de referencia sobre los factores psico lógicos de estudiantes universitarios en rela ción con la calidad de vida prepandemia. Se utilizó un método cualitativo descriptivo a través de una revisión sistemática documental a partir de la metodología PRISMA (Khan et al., 2003; Moher et al., 2009). Como fuente de información, se utilizaron trabajos publicados en las bases de datos RedALyC, Scopus, Elsevier, EBSCO, Springer Link, Medline y Psychology and Behavioral Sciences Collection durante el período 2015 al 2020. Para el análisis descriptivo, se seleccionaron 29 documentos que cumplían con los criterios de selección en el marco del proceso de búsqueda, identificación, selección, elección e interpretación."
FRAGMENTO::2-s2.0-85156248326::resumen::8,FRAGMENTO,2-s2.0-85156248326::resumen::8,,,2-s2.0-85156248326::resumen::8,resumen,mixto,"Los resultados muestran la prevalencia de estudios de tipo cuantitativo, así como el interés vigente por el momento del ciclo vital adolescencia-juventud en uno de sus contextos de desarrollo: la universidad, y los factores psicológicos sumados a los aspectos contextuales emergentes como la ansiedad, la ideación suicida y la depresión. Asimismo, se evidencia el efecto de estos aspectos en la percepción de la calidad de vida y del bien estar psicológico y emerge el concepto de estilos de vida como variable que actúa como producto y condición en el desarrollo de los estudiantes en esta etapa del ciclo vital. Final mente, se evidencian categorías como la inteligencia emocional, la resiliencia y el afrontamiento, que se constituyen en insumos para formular propuestas que permitan favorecer el desarrollo de adolescentes-jóvenes en el contexto universitario."
FRAGMENTO::2-s2.0-85156248326::resumen::9,FRAGMENTO,2-s2.0-85156248326::resumen::9,,,2-s2.0-85156248326::resumen::9,resumen,mixto,"Palabras clave: factores psicológicos, estudiantes universitarios, calidad de vida, salud, revisión sistemática. This work presents a systematic documentary review for the development of a frame of reference on the psychological factors of university students in relation to the pre-pan demic quality of life. Psychological factors are understood as psychological well-being and present the development of individual capabilities and human growth from self-acceptance, autonomy, positive relationships, life purpose and personal growth, which reflect attitudes and values of people, which are directly related to their quality of life. Likewise, it is evident in the literature that the stage of university life is framed by biopsychosocial changes that establish it as a period of attention for mature development and is considered as a transition for the later stages of the human life cycle."
FRAGMENTO::2-s2.0-85156248326::resumen::10,FRAGMENTO,2-s2.0-85156248326::resumen::10,,,2-s2.0-85156248326::resumen::10,resumen,en,"In this sense, from an ecological theory perspective, the environment in which people relate has a direct influence on their formative development (Bronfenbrenner, 1987), since the levels of environment in which they are immersed determine positive or negative behavior, affecting their social and cultural conditions (Shelton, 2019). Therefore, changes in behavior are associated with some risk factors that can affect the health and quality of life of university students. The methodological approach used is focused on a descriptive qualitative study, through a systematic documentary review by the PRISMA methodology (Khan et al., 2003 y Moher et al., 2009) with the main characteristics, trends and particularities existing in the literature on psychological factors in young university students."
FRAGMENTO::2-s2.0-85156248326::resumen::11,FRAGMENTO,2-s2.0-85156248326::resumen::11,,,2-s2.0-85156248326::resumen::11,resumen,en,"For the systematic review of this work, we chose to use the five stages called: Search, Identification, Screening, Eligibility, and Interpretation. The Search procedure was initiated from the categories of psychological factors related to the quality of life in university students and from the search equations. As a source of information, papers published in the databases of RedALyC, Scopus, Elsevier, EBSCO, Springer Link, Medline and Psychology and Behavioral Sciences Collection during the period between January 2015 and first half of the year 2020 were used. For the Identification stage, inclusion and exclusion criteria were elaborated considering articles published in scientific journals of psychology and health in the period covered. In the Screening stage, they found a total of 41 950 papers in 82 journals registered in the databases."
FRAGMENTO::2-s2.0-85156248326::resumen::12,FRAGMENTO,2-s2.0-85156248326::resumen::12,,,2-s2.0-85156248326::resumen::12,resumen,en,"The following were eliminated: 28 125 papers outside the selection period, 1 457 duplicate studies, and 11 733 articles from other disciplines. Therefore, in the Eligibility stage, 635 papers were selected for the reading of the title and summary; of these, 263 documents were chosen for the reading of the complete texts and, a total of 29 papers were left in the last stage of Interpretation for the study and analysis of the results. The results show the prevalence of quantitative studies, as well as the current interest for the moment of the life cycle of adolescence-youth in one of its developmental contexts: the university; and the psychological factors added to the contextual aspects involved in the emergence and approach of problems such as anxiety, suicidal ideation and depression."
FRAGMENTO::2-s2.0-85156248326::resumen::13,FRAGMENTO,2-s2.0-85156248326::resumen::13,,,2-s2.0-85156248326::resumen::13,resumen,en,"Likewise, the effect of these aspects on the perception of quality of life and psychological well-being is evident. Similarly, the concept of lifestyles emerges as a variable that acts as a product and condition in the development of students at this stage of the life cycle. Finally, categories such as emotional intelligence, resilience, and coping are shown to be inputs to formulate proposals that can favor the development of adolescents and young people. In conclusion, it is necessary to carry out more studies on psychological factors and the problems associated with them, as a reflection of the quality of life from the perspective of promoting the health of university students."
FRAGMENTO::2-s2.0-85156248326::palabras_clave::14,FRAGMENTO,2-s2.0-85156248326::palabras_clave::14,,,2-s2.0-85156248326::palabras_clave::14,palabras_clave,en,health | psychological factors | quality of life | systematic review | university students
FRAGMENTO::2-s2.0-85156248326::nombre_revista_libro::15,FRAGMENTO,2-s2.0-85156248326::nombre_revista_libro::15,,,2-s2.0-85156248326::nombre_revista_libro::15,nombre_revista_libro,desconocido,Interdisciplinaria
