numero_proyecto,id_proyecto,titulo,id_indicador,categoria,ambito,indicador,tipo_indicador,forma_evaluacion,unidad,estado,valor_detectado,evidencia,justificacion,confianza
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],COL-03,CONDICIONES_COLABORACION,,"Nivel de participación efectiva de actores de la comunidad, Estado, sociedad o empresa en la formulación, ejecución y evaluación del proyecto.",CUALITATIVO,NIVEL,,EVIDENCIA_PARCIAL,,el segundo es usado sobre todo por los funcionarios del sistema educativo,"Se mencionan funcionarios del sistema educativo como usuarios de un concepto, pero no su participación en el proyecto.",0.73
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ASC-01,APROPIACION_SOCIAL,,El proyecto establece mecanismos para el diálogo de saberes entre actores académicos y otros actores sociales.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describen mecanismos de diálogo entre actores académicos y otros actores sociales.,0.96
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ASC-02,APROPIACION_SOCIAL,,"La solución generada por el proyecto es usada, adaptada, replicada o sostenida por la comunidad, territorio o entidad beneficiaria.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"No se reporta uso, adaptación, réplica o sostenimiento de una solución por una comunidad o entidad beneficiaria.",0.97
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ASC-03,APROPIACION_SOCIAL,,"Los materiales y productos entregados son pertinentes, comprensibles, de alta calidad y valorados positivamente por los grupos de interés.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describen materiales entregados ni valoración de grupos de interés.,0.97
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],DIV-01,DIVULGACION,,El proyecto desarrolla productos y estrategias eficaces para comunicar el conocimiento generado a públicos no especializados.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se indican estrategias ni productos orientados a públicos no especializados.,0.95
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],DIV-02,DIVULGACION,,"Número de productos (comunicados, artículos, blogs, libros, videos, material para redes sociales, entre otros) diseñados y utilizados para comunicar los resultados del proyecto a públicos diversos.",CUANTITATIVO,CONTEO,productos,SIN_EVIDENCIA,,,No se informa un número de productos de divulgación utilizados para comunicar resultados.,0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],DIV-03,DIVULGACION,,Número de menciones en medios de comunicación y redes sociales de los hallazgos del proyecto.,CUANTITATIVO,CONTEO,menciones,SIN_EVIDENCIA,,,No se reportan menciones en medios de comunicación o redes sociales.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],DIV-04,DIVULGACION,,"Nivel en que los resultados, metodologías o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por públicos diversos.",CUALITATIVO,NIVEL,,SIN_EVIDENCIA,,,"No se describe difusión abierta, reutilizable o aprovechamiento por públicos diversos.",0.96
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],DIV-05,DIVULGACION,,Número de espacios públicos promovidos por el proyecto para debatir la problemática investigativa y social más allá del ámbito académico.,CUANTITATIVO,CONTEO,espacios_publicos,SIN_EVIDENCIA,,,No se informan espacios públicos promovidos para debatir la problemática.,0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],CUL-01,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto fortalece procesos de construcción, preservación y revitalización de la memoria e identidad cultural en comunidades o territorios.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"El resumen aborda la identidad profesional docente, pero no evidencia fortalecimiento de memoria o identidad cultural en comunidades o territorios.",0.91
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],CUL-02,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto promueve la conservación, valorización o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reportan acciones o cambios relacionados con patrimonio cultural.,0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SOC-01,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Mejora en la calidad de vida o bienestar atribuida al proyecto.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reporta una mejora de calidad de vida o bienestar atribuida al proyecto.,0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SOC-02,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuye a consolidar redes de colaboración y alianzas entre comunidades, organizaciones e instituciones.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se describen redes de colaboración o alianzas consolidadas por el proyecto.,0.97
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SOC-03,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuyó a enfrentar desigualdades, exclusión o injusticia, promoviendo justicia social, equidad, inclusión y respeto a los derechos humanos.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"No se informan resultados frente a desigualdad, exclusión, injusticia o derechos humanos.",0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SOC-04,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Número de beneficiarios directos e indirectos.,CUANTITATIVO,CONTEO,beneficiarios,SIN_EVIDENCIA,,,No se proporciona un número de beneficiarios directos o indirectos.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],TEC-01,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto desarrolla productos tecnológicos con participación de actores no académicos o sectores aplicados.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,"El resumen presenta un análisis conceptual de práctica pedagógica, no el desarrollo de productos tecnológicos.",0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],TEC-02,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto incluye procesos participativos de validación tecnológica con usuarios reales.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,La naturaleza conceptual del trabajo no contempla validación tecnológica con usuarios.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],TEC-03,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,Los resultados tecnológicos son desarrollados con potencial de comercialización.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,El trabajo descrito no plantea resultados tecnológicos comercializables.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],TEC-04,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto utiliza tecnología para maximizar el impacto positivo en comunidades o actores destinatarios.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,El resumen corresponde a un debate conceptual y no a una intervención basada en tecnología.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],TEC-05,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto genera desarrollos tecnológicos originales con aplicación demostrada fuera del ámbito académico.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No corresponde a un proyecto de desarrollo tecnológico.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],TEC-06,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto aplica tecnologías preexistentes de forma novedosa y contextualizada para resolver problemas locales.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No corresponde a la aplicación de tecnologías para resolver problemas locales.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],TEC-07,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,"Las soluciones tecnológicas generadas por el proyecto son adoptadas, adaptadas o sostenidas por actores de interés externos a la academia.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,El trabajo no genera soluciones tecnológicas para adopción externa.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ECO-01,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto genera ingresos adicionales mediante la implementación, validación o comercialización de procesos, metodologías o productos nuevos o mejorados.",CUALITATIVO,CAMBIO,,NO_APLICA,,,El trabajo es de análisis conceptual y no describe implementación o comercialización de productos o procesos.,0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ECO-02,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto logra reducir costos en procesos organizativos o productivos mediante la implementación de mejoras o innovaciones.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No corresponde a un proyecto de mejora de procesos organizativos o productivos.,0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ECO-03,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto genera nuevas oportunidades laborales directas o indirectas.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El resumen no describe una intervención económica o productiva generadora de empleo.,0.98
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ECO-04,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto fortalece o consolida eslabones clave de la cadena productiva y/o de suministros estratégicos.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No corresponde a una intervención sobre cadenas productivas o de suministros.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ECO-05,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto contribuye a mejorar prácticas productivas sostenibles en los sectores o territorios involucrados.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El trabajo no aborda prácticas productivas ni sectores productivos.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ECO-06,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto impulsa el crecimiento económico de los grupos de interés (medido en TIR, ingresos, calidad de vida, etc.).",CUALITATIVO,CAMBIO,,NO_APLICA,,,No corresponde a una intervención dirigida al crecimiento económico de grupos de interés.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],ECO-07,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto promueve capacidades productivas mediante la creación de redes colaborativas o estrategias de economía solidaria.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El resumen no plantea capacidades productivas ni economía solidaria.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],AMB-01,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto desarrolla soluciones ambientales asociadas a servicios ecosistémicos, biodiversidad o sostenibilidad ambiental.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,"El proyecto descrito es conceptual y educativo, sin un componente ambiental.",0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],AMB-02,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto genera mejoras sostenibles en el entorno ambiental, económico y social de los grupos de interés.",CUALITATIVO,CAMBIO,,NO_APLICA,,,No corresponde a una intervención sobre el entorno ambiental.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SAL-01,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece el bienestar físico y mental de la población.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El resumen no aborda intervenciones de bienestar físico o mental.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SAL-02,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto contribuye a prevenir riesgos en salud pública.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No corresponde a un proyecto de prevención de riesgos en salud pública.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SAL-03,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situación de discapacidad.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se describen acciones para personas en situación de discapacidad.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SAL-04,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones específicas.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No corresponde a intervenciones sobre mortalidad.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SAL-05,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fomenta el diálogo y la integración entre medicina occidental y tradicional/ancestral.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El trabajo no aborda prácticas médicas ni saberes de salud.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],SAL-06,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No corresponde a estrategias participativas de cuidado en salud.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-01,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"El proyecto facilita la participación activa de los grupos de interés en procesos de formulación, monitoreo o evaluación de políticas públicas o iniciativas de ciencia ciudadana.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"Se mencionan funcionarios del sistema educativo, pero no su participación en formulación, monitoreo o evaluación de políticas.",0.94
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-02,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de documentos oficiales (política pública, leyes, regulaciones o decisiones judiciales) que citan resultados del proyecto.",CUANTITATIVO,CONTEO,documentos_oficiales,SIN_EVIDENCIA,,,No se informa un número de documentos oficiales que citen resultados del proyecto.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-03,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de políticas públicas o programas gubernamentales modificados o implementados con base en hallazgos del proyecto.,CUANTITATIVO,CONTEO,politicas_programas,SIN_EVIDENCIA,,,No se reportan políticas públicas o programas gubernamentales modificados o implementados.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-04,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de manuales, herramientas o metodologías derivadas del proyecto y adoptadas por entidades estatales.",CUANTITATIVO,CONTEO,manuales_herramientas_metodologias,SIN_EVIDENCIA,,,"No se mencionan manuales, herramientas o metodologías adoptadas por entidades estatales.",0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-05,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de participaciones del equipo del proyecto en audiencias legislativas o judiciales.,CUANTITATIVO,CONTEO,participaciones,SIN_EVIDENCIA,,,No se proporciona un número de participaciones en audiencias legislativas o judiciales.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-06,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,El proyecto implica colaboración efectiva con entidades públicas o actores sociales en la formulación o evaluación de políticas.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describe colaboración efectiva con entidades públicas o actores sociales para formular o evaluar políticas.,0.97
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-07,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de informes técnicos o documentos de política generados desde el proyecto y entregados a entidades gubernamentales.,CUANTITATIVO,CONTEO,informes_documentos_politica,SIN_EVIDENCIA,,,No se informa un número de informes técnicos o documentos de política entregados a entidades gubernamentales.,0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-08,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de seminarios, talleres o capacitaciones organizadas para funcionarios públicos basadas en el proyecto.",CUANTITATIVO,CONTEO,seminarios_talleres_capacitaciones,SIN_EVIDENCIA,,,"No se reportan seminarios, talleres o capacitaciones para funcionarios públicos.",0.99
7,7,La «escuela estallada»: diálogos entre dos nociones de práctica pedagógica [«An Exploded school»: Dialogues Between two Concepts of Pedagogical Practice] [A «escola estourada»: diálogos entre duas noções de prática pedagógica.],POL-09,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de redes relacionadas con políticas públicas en las que el proyecto ha participado o contribuido a crear, conformadas por actores de diversos sectores.",CUANTITATIVO,CONTEO,redes,SIN_EVIDENCIA,,,No se informa participación en redes relacionadas con políticas públicas.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",COL-01,CONDICIONES_COLABORACION,,"El proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los métodos, tipos de análisis y perspectivas conceptuales utilizadas.",CUALITATIVO,PRESENCIA,,EVIDENCIA_PARCIAL,,This is in contrast to the traditional paleontological view,El resumen combina análisis molecular con una perspectiva paleontológica de contraste. No describe un planteamiento o método interdisciplinario integrado.,0.76
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",COL-02,CONDICIONES_COLABORACION,,El proyecto cuenta con la participación activa y significativa de actores externos (académicos y/o no académicos) en distintas etapas del proceso investigativo.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se informa participación de actores externos en etapas de la investigación.,0.98
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",COL-03,CONDICIONES_COLABORACION,,"Nivel de participación efectiva de actores de la comunidad, Estado, sociedad o empresa en la formulación, ejecución y evaluación del proyecto.",CUALITATIVO,NIVEL,,SIN_EVIDENCIA,,,"No se describe participación de comunidad, Estado, sociedad o empresa.",0.98
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ASC-01,APROPIACION_SOCIAL,,El proyecto establece mecanismos para el diálogo de saberes entre actores académicos y otros actores sociales.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,"El estudio es de sistemática y filogenia de coatis, sin un componente de diálogo de saberes sociales.",0.92
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ASC-02,APROPIACION_SOCIAL,,"La solución generada por el proyecto es usada, adaptada, replicada o sostenida por la comunidad, territorio o entidad beneficiaria.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,El resumen no plantea una solución destinada a una comunidad o entidad beneficiaria.,0.93
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",ASC-03,APROPIACION_SOCIAL,,"Los materiales y productos entregados son pertinentes, comprensibles, de alta calidad y valorados positivamente por los grupos de interés.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,El proyecto descrito no reporta materiales o productos entregados a grupos de interés.,0.92
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",DIV-01,DIVULGACION,,El proyecto desarrolla productos y estrategias eficaces para comunicar el conocimiento generado a públicos no especializados.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describen estrategias ni productos de comunicación para públicos no especializados.,0.98
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",DIV-02,DIVULGACION,,"Número de productos (comunicados, artículos, blogs, libros, videos, material para redes sociales, entre otros) diseñados y utilizados para comunicar los resultados del proyecto a públicos diversos.",CUANTITATIVO,CONTEO,productos,SIN_EVIDENCIA,,,No se reportan productos de divulgación diseñados o utilizados.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",DIV-03,DIVULGACION,,Número de menciones en medios de comunicación y redes sociales de los hallazgos del proyecto.,CUANTITATIVO,CONTEO,menciones,SIN_EVIDENCIA,,,No se informan menciones en medios o redes sociales.,0.99
8,8,"How Many Taxa or Groups are within Nasua Nasua and Nasuella Olivacea (Procyonidae, Carnivora)? The Mitochondrial Reconstruction of the Complex Evolutionary History of the Coatis throughout the Neotropics and Some Insights into the Systematics of the Genus Bassarycion",DIV-04,DIVULGACION,,"Nivel en que los resultados, metodologías o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por públicos diversos.",CUALITATIVO,NIVEL,,SIN_EVIDENCIA,,,"No hay información sobre formatos abiertos, comprensibles, reutilizables o su uso por públicos diversos.",0.98
