id_proyecto,titulo,id_fragmento,campo_origen,id_indicador,indicador,categoria,ambito,score_semantico,evidencia_original
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::8,resumen,TEC-01,El proyecto desarrolla productos tecnológicos con participación de actores no académicos o sectores aplicados.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.601599,"El manejo de esta heterogeneidad motivó a diseñar un modelo de referencia que sirviera de guía para realizar las funciones de detección, almacenamiento, procesamiento y visualización/publicación de los datos, usando las tecnologías más adecuadas. La idea es que este modelo de referencia pueda posteriormente ser instanciado con componentes de hardware y software específicos, que respondan a las necesidades de determinadas empresas o entes gubernamentales, interesados en tomar acciones preventivas o correctivas sobre la contaminación ambiental. En este artículo se presenta el modelo de referencia propuesto y se describe un prototipo que instancia este modelo. El prototipo desarrollado está enfocado en la medición de la contaminación auditiva en una empresa del sector automotriz en Bogotá."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::8,resumen,TEC-05,El proyecto genera desarrollos tecnológicos originales con aplicación demostrada fuera del ámbito académico.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.590465,"El manejo de esta heterogeneidad motivó a diseñar un modelo de referencia que sirviera de guía para realizar las funciones de detección, almacenamiento, procesamiento y visualización/publicación de los datos, usando las tecnologías más adecuadas. La idea es que este modelo de referencia pueda posteriormente ser instanciado con componentes de hardware y software específicos, que respondan a las necesidades de determinadas empresas o entes gubernamentales, interesados en tomar acciones preventivas o correctivas sobre la contaminación ambiental. En este artículo se presenta el modelo de referencia propuesto y se describe un prototipo que instancia este modelo. El prototipo desarrollado está enfocado en la medición de la contaminación auditiva en una empresa del sector automotriz en Bogotá."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::9,resumen,ECO-05,El proyecto contribuye a mejorar prácticas productivas sostenibles en los sectores o territorios involucrados.,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,0.516161,"La información obtenida con el prototipo fue utilizada para tomar medidas preventivas para el control de focos de contaminación auditiva por parte de la empresa. Industrial pollution is significantly affecting the sustainability of the planet. A data collection process allows us to review the contamination levels, and take actions in a timely manner. Nowadays wireless sensor networks support the collection of large amounts of environmental data. If these data are properly processed, they can be used in the detection of pollution sources, and in the design of preventive -or corrective- strategies to deal with it. However, this requires to effectively manage large amount of data obtained from heterogeneous devices, including not only data from traditional sensors or motes of wireless sensor networks, but also from sensors within Smartphones."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::9,resumen,AMB-01,"El proyecto desarrolla soluciones ambientales asociadas a servicios ecosistémicos, biodiversidad o sostenibilidad ambiental.",IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,0.506705,"La información obtenida con el prototipo fue utilizada para tomar medidas preventivas para el control de focos de contaminación auditiva por parte de la empresa. Industrial pollution is significantly affecting the sustainability of the planet. A data collection process allows us to review the contamination levels, and take actions in a timely manner. Nowadays wireless sensor networks support the collection of large amounts of environmental data. If these data are properly processed, they can be used in the detection of pollution sources, and in the design of preventive -or corrective- strategies to deal with it. However, this requires to effectively manage large amount of data obtained from heterogeneous devices, including not only data from traditional sensors or motes of wireless sensor networks, but also from sensors within Smartphones."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::9,resumen,AMB-02,"El proyecto genera mejoras sostenibles en el entorno ambiental, económico y social de los grupos de interés.",IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,0.506694,"La información obtenida con el prototipo fue utilizada para tomar medidas preventivas para el control de focos de contaminación auditiva por parte de la empresa. Industrial pollution is significantly affecting the sustainability of the planet. A data collection process allows us to review the contamination levels, and take actions in a timely manner. Nowadays wireless sensor networks support the collection of large amounts of environmental data. If these data are properly processed, they can be used in the detection of pollution sources, and in the design of preventive -or corrective- strategies to deal with it. However, this requires to effectively manage large amount of data obtained from heterogeneous devices, including not only data from traditional sensors or motes of wireless sensor networks, but also from sensors within Smartphones."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::10,resumen,TEC-01,El proyecto desarrolla productos tecnológicos con participación de actores no académicos o sectores aplicados.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.524663,"In order to handle this heterogeneity, we design a reference model that serves as a guide to combine the technologies of storage, processing and presentation of the data. This model can then be instantiated with specific hardware and software components that meet the needs of companies or government agencies interested in dealing with environmental pollution. In this article, the proposed reference model is presented, in conjunction with a prototype that can be used to solve problems of noise pollution in an automotive company located in Bogota."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::10,resumen,TEC-06,El proyecto aplica tecnologías preexistentes de forma novedosa y contextualizada para resolver problemas locales.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.523576,"In order to handle this heterogeneity, we design a reference model that serves as a guide to combine the technologies of storage, processing and presentation of the data. This model can then be instantiated with specific hardware and software components that meet the needs of companies or government agencies interested in dealing with environmental pollution. In this article, the proposed reference model is presented, in conjunction with a prototype that can be used to solve problems of noise pollution in an automotive company located in Bogota."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::resumen::10,resumen,TEC-05,El proyecto genera desarrollos tecnológicos originales con aplicación demostrada fuera del ámbito académico.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.503954,"In order to handle this heterogeneity, we design a reference model that serves as a guide to combine the technologies of storage, processing and presentation of the data. This model can then be instantiated with specific hardware and software components that meet the needs of companies or government agencies interested in dealing with environmental pollution. In this article, the proposed reference model is presented, in conjunction with a prototype that can be used to solve problems of noise pollution in an automotive company located in Bogota."
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::palabras_clave::11,palabras_clave,POL-09,"Número de redes relacionadas con políticas públicas en las que el proyecto ha participado o contribuido a crear, conformadas por actores de diversos sectores.",IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,0.434222,Redes inalámbricas de sensores | Teléfonos inteligentes | Monitorización | Minería de datos | Contaminación industrial | Wireless sensor networks | Smartphones | Monitoring | Data mining | Industrial pollution
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::palabras_clave::11,palabras_clave,DIV-02,"Número de productos (comunicados, artículos, blogs, libros, videos, material para redes sociales, entre otros) diseñados y utilizados para comunicar los resultados del proyecto a públicos diversos.",DIVULGACION,,0.431258,Redes inalámbricas de sensores | Teléfonos inteligentes | Monitorización | Minería de datos | Contaminación industrial | Wireless sensor networks | Smartphones | Monitoring | Data mining | Industrial pollution
titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016,Modelo de referencia para la detección de eventos de contaminación industrial basado en una red de sensores [A reference model for detection of industrial pollution events based on a sensors network,titulo_anio:modelo de referencia para la deteccion de eventos de contaminacion industrial basado en una red de sensores [a reference model for detection of industrial pollution events based on a sensors network|2016::palabras_clave::11,palabras_clave,TEC-03,Los resultados tecnológicos son desarrollados con potencial de comercialización.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.430934,Redes inalámbricas de sensores | Teléfonos inteligentes | Monitorización | Minería de datos | Contaminación industrial | Wireless sensor networks | Smartphones | Monitoring | Data mining | Industrial pollution
2-s2.0-85107701593,Is a cloud-based platform useful for diabetes management in Colombia? The Tidepool experience,2-s2.0-85107701593::resumen::9,resumen,SAL-06,El proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,0.506504,"Users, both participants and clinicians, agreed to recommend the use of platforms like Tidepool to achieve better disease management and communication with the health care team. Some improvements were identified to enhance the user experience."
2-s2.0-85107701593,Is a cloud-based platform useful for diabetes management in Colombia? The Tidepool experience,2-s2.0-85107701593::resumen::9,resumen,TEC-02,El proyecto incluye procesos participativos de validación tecnológica con usuarios reales.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.473646,"Users, both participants and clinicians, agreed to recommend the use of platforms like Tidepool to achieve better disease management and communication with the health care team. Some improvements were identified to enhance the user experience."
2-s2.0-85107701593,Is a cloud-based platform useful for diabetes management in Colombia? The Tidepool experience,2-s2.0-85107701593::resumen::9,resumen,TEC-04,El proyecto utiliza tecnología para maximizar el impacto positivo en comunidades o actores destinatarios.,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,0.457447,"Users, both participants and clinicians, agreed to recommend the use of platforms like Tidepool to achieve better disease management and communication with the health care team. Some improvements were identified to enhance the user experience."
2-s2.0-85107701593,Is a cloud-based platform useful for diabetes management in Colombia? The Tidepool experience,2-s2.0-85107701593::palabras_clave::10,palabras_clave,SAL-03,El proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situación de discapacidad.,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,0.464005,Colombia | Diabetes management | eHealth | Telemedicine | Usability study
2-s2.0-85107701593,Is a cloud-based platform useful for diabetes management in Colombia? The Tidepool experience,2-s2.0-85107701593::palabras_clave::10,palabras_clave,SAL-02,El proyecto contribuye a prevenir riesgos en salud pública.,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,0.462433,Colombia | Diabetes management | eHealth | Telemedicine | Usability study
2-s2.0-85107701593,Is a cloud-based platform useful for diabetes management in Colombia? The Tidepool experience,2-s2.0-85107701593::palabras_clave::10,palabras_clave,SAL-06,El proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,0.436612,Colombia | Diabetes management | eHealth | Telemedicine | Usability study
